filename,width,height,class,xmin,ymin,xmax,ymax
aug0_EDF 03 - EST-08.jpg,1600,1280,column,992.0802612304688,618.8582153320312,1011.5364379882812,637.0045166015625
aug0_EDF 03 - EST-08.jpg,1600,1280,column,564.0269165039062,590.6561889648438,583.483154296875,608.802490234375
aug0_EDF 03 - EST-08.jpg,1600,1280,column,610.1097412109375,737.599609375,629.8651733398438,756.7001342773438
aug0_EDF 03 - EST-08.jpg,1600,1280,column,820.3846435546875,669.2601928710938,840.4957885742188,686.7515869140625
aug0_EDF 03 - EST-08.jpg,1600,1280,beam,793.628173828125,476.7590637207031,953.3485717773438,538.8934936523438
aug0_EDF 03 - EST-08.jpg,1600,1280,beam,837.2041625976562,622.6918334960938,995.671142578125,683.5728759765625
aug0_EDF 03 - EST-08.jpg,1600,1280,beam,583.708984375,531.8190307617188,778.0790405273438,605.6802368164062
aug0_EDF 03 - EST-08.jpg,1600,1280,beam,627.284912109375,676.8541259765625,822.3663940429688,747.4970703125
aug0_EDF 03 - EST-08.jpg,1600,1280,beam,574.2406005859375,604.6696166992188,626.031494140625,739.6378173828125
aug0_EDF 03 - EST-08.jpg,1600,1280,beam,952.3944091796875,486.825927734375,1004.8402709960938,621.1392211914062
aug0_EDF 03 - EST-08.jpg,1600,1280,slab,585.3914794921875,488.2091979980469,994.6435546875,737.0011596679688
aug0_EDF 08 - EST-05.jpg,1600,1280,column,1217.2562255859375,584.9639892578125,1231.0225830078125,613.5557250976562
aug0_EDF 08 - EST-05.jpg,1600,1280,column,1217.2562255859375,797.813232421875,1232.08154296875,826.4049072265625
aug0_EDF 08 - EST-05.jpg,1600,1280,column,966.2847900390625,584.9639892578125,992.7586059570312,600.8482666015625
aug0_EDF 08 - EST-05.jpg,1600,1280,column,966.2847900390625,810.5206298828125,987.4638671875,825.345947265625
aug0_EDF 08 - EST-05.jpg,1600,1280,beam,995.9354248046875,583.9050903320312,1215.1383056640625,599.789306640625
aug0_EDF 08 - EST-05.jpg,1600,1280,beam,966.2847900390625,601.9072265625,980.0512084960938,809.461669921875
aug0_EDF 08 - EST-05.jpg,1600,1280,beam,988.5227661132812,812.6385498046875,1208.78466796875,828.5227661132812
aug0_EDF 08 - EST-05.jpg,1600,1280,beam,1218.315185546875,614.6146240234375,1233.1405029296875,796.7542724609375
aug0_EDF 08 - EST-05.jpg,1600,1280,slab,980.0512084960938,599.789306640625,1201.3719482421875,811.57958984375
aug0_EDF 08 - EST-05.jpg,1600,1280,slab,812.7368774414062,712.0381469726562,965.2258911132812,814.7564086914062
aug0_EDF 08 - EST-05.jpg,1600,1280,slab,813.7958374023438,599.789306640625,965.2258911132812,703.5665283203125
aug0_EDF 08 - EST-04.jpg,1600,1280,column,437.48797607421875,426.1617126464844,460.3760070800781,456.1163635253906
aug0_EDF 08 - EST-04.jpg,1600,1280,column,646.8782348632812,517.5885009765625,676.7362670898438,541.8942260742188
aug0_EDF 08 - EST-04.jpg,1600,1280,column,354.53582763671875,610.161865234375,377.92864990234375,639.6117553710938
aug0_EDF 08 - EST-04.jpg,1600,1280,column,786.3485107421875,617.9173583984375,806.5944213867188,645.2298583984375
aug0_EDF 08 - EST-04.jpg,1600,1280,column,729.518310546875,741.665283203125,751.0852661132812,770.2988891601562
aug0_EDF 08 - EST-04.jpg,1600,1280,column,563.0880126953125,714.17626953125,588.4781494140625,735.0234985351562
aug0_EDF 08 - EST-04.jpg,1600,1280,beam,579.9721069335938,542.065673828125,669.0779418945312,718.4945068359375
aug0_EDF 08 - EST-04.jpg,1600,1280,beam,368.7342834472656,625.8214721679688,567.384521484375,727.0536499023438
aug0_EDF 08 - EST-04.jpg,1600,1280,beam,365.05126953125,449.9940490722656,447.5299987792969,613.2339477539062
aug0_EDF 08 - EST-04.jpg,1600,1280,beam,456.5842590332031,431.779296875,652.4957885742188,531.7869262695312
aug0_EDF 08 - EST-04.jpg,1600,1280,slab,388.45367431640625,451.69189453125,659.6589965820312,716.8401489257812
aug0_EDF 08 - EST-04.jpg,1600,1280,slab,644.5451049804688,551.0451049804688,793.2340087890625,674.4961547851562
aug0_EDF 08 - EST-04.jpg,1600,1280,slab,599.1432495117188,648.318603515625,749.5614013671875,774.0036010742188
aug0_E014-EST-04.jpg,1600,1280,column,704.1316528320312,576.01953125,720.6661376953125,584.8772583007812
aug0_E014-EST-04.jpg,1600,1280,column,911.9932861328125,577.7910766601562,929.1182861328125,587.2393188476562
aug0_E014-EST-04.jpg,1600,1280,column,920.260498046875,656.9202270507812,929.1182861328125,674.045166015625
aug0_E014-EST-04.jpg,1600,1280,column,920.260498046875,743.1355590820312,929.1182861328125,760.8510131835938
aug0_E014-EST-04.jpg,1600,1280,column,852.9417114257812,743.1355590820312,861.7994384765625,760.8510131835938
aug0_E014-EST-04.jpg,1600,1280,column,852.3511962890625,656.9202270507812,861.7994384765625,674.045166015625
aug0_E014-EST-04.jpg,1600,1280,column,703.5411376953125,656.9202270507812,712.9893798828125,674.045166015625
aug0_E014-EST-04.jpg,1600,1280,column,703.5411376953125,743.72607421875,712.9893798828125,760.8510131835938
aug0_E014-EST-04.jpg,1600,1280,beam,861.7994384765625,752.5838012695312,919.6699829101562,760.260498046875
aug0_E014-EST-04.jpg,1600,1280,beam,852.9417114257812,673.4546508789062,860.0278930664062,743.72607421875
aug0_E014-EST-04.jpg,1600,1280,beam,861.7994384765625,656.9202270507812,919.6699829101562,664.596923828125
aug0_E014-EST-04.jpg,1600,1280,beam,929.1182861328125,656.9202270507812,952.7388916015625,664.0064086914062
aug0_E014-EST-04.jpg,1600,1280,beam,929.1182861328125,753.17431640625,952.7388916015625,760.8510131835938
aug0_E014-EST-04.jpg,1600,1280,beam,945.6527099609375,664.0064086914062,952.7388916015625,753.17431640625
aug0_E014-EST-04.jpg,1600,1280,slab,862.3899536132812,743.1355590820312,919.6699829101562,752.5838012695312
aug0_EDF 03 - EST-05.jpg,1600,1280,column,581.6063232421875,523.1085815429688,602.45458984375,546.0781860351562
aug0_EDF 03 - EST-05.jpg,1600,1280,column,491.5573425292969,677.8121337890625,511.544189453125,700.2738037109375
aug0_EDF 03 - EST-05.jpg,1600,1280,column,691.5155639648438,586.7478637695312,712.3638916015625,609.7174682617188
aug0_EDF 03 - EST-05.jpg,1600,1280,column,821.5912475585938,663.4376831054688,843.3009643554688,686.9151000976562
aug0_EDF 03 - EST-05.jpg,1600,1280,column,731.0343627929688,819.0026245117188,753.6055297851562,842.9879150390625
aug0_EDF 03 - EST-05.jpg,1600,1280,column,933.0160522460938,476.6620788574219,955.7415161132812,501.8623962402344
aug0_EDF 03 - EST-05.jpg,1600,1280,column,800.864013671875,398.4486389160156,823.0816040039062,422.78753662109375
aug0_EDF 03 - EST-05.jpg,1600,1280,column,691.816162109375,334.4558410644531,714.5416259765625,359.6561584472656
aug0_EDF 03 - EST-05.jpg,1600,1280,column,593.5594482421875,743.4183349609375,617.8983154296875,765.6359252929688
aug0_EDF 03 - EST-05.jpg,1600,1280,beam,499.9920654296875,543.2750244140625,591.126953125,683.5531616210938
aug0_EDF 03 - EST-05.jpg,1600,1280,beam,605.4847412109375,603.8220825195312,701.6984252929688,752.7145385742188
aug0_EDF 03 - EST-05.jpg,1600,1280,beam,594.0198974609375,536.7567749023438,694.5180053710938,603.314208984375
aug0_EDF 03 - EST-05.jpg,1600,1280,beam,489.0431823730469,712.8416748046875,589.541259765625,779.3991088867188
aug0_EDF 03 - EST-05.jpg,1600,1280,beam,475.6138610839844,696.6091918945312,500.7243957519531,724.9016723632812
aug0_EDF 03 - EST-05.jpg,1600,1280,beam,585.5231323242188,760.2484741210938,608.9107666015625,787.5252075195312
aug0_EDF 03 - EST-05.jpg,1600,1280,slab,494.7841796875,546.0781860351562,689.2848510742188,769.21630859375
aug0_06 EDF EST-08.jpg,1600,1280,beam,1279.8370361328125,130.33572387695312,1297.7242431640625,219.771728515625
aug0_06 EDF EST-08.jpg,1600,1280,beam,755.1459350585938,91.58010864257812,776.0142822265625,130.33572387695312
aug0_06 EDF EST-08.jpg,1600,1280,column,784.9578857421875,0.0,1005.5667114257812,100.52371215820312
aug0_06 EDF EST-08.jpg,1600,1280,beam,1047.303466796875,0.0,1267.9122314453125,99.03311157226562
aug0_06 EDF EST-08.jpg,1600,1280,column,,,,
aug0_06 EDF EST-08.jpg,1600,1280,column,,,,
aug0_06 EDF EST-08.jpg,1600,1280,slab,,,,
aug0_06 EDF EST-08.jpg,1600,1280,slab,,,,
aug0_06 EDF EST-05.jpg,1600,1280,slab,1585.0,350.0,1600.0,806.0
aug0_06 EDF EST-05.jpg,1600,1280,column,1558.0,829.0,1585.0,845.0
aug0_06 EDF EST-05.jpg,1600,1280,column,1558.0,644.0,1585.0,660.0
aug0_06 EDF EST-05.jpg,1600,1280,column,1348.0,643.0,1375.0,659.0
aug0_06 EDF EST-05.jpg,1600,1280,column,1348.0,829.0,1375.0,845.0
aug0_06 EDF EST-05.jpg,1600,1280,column,1558.0,310.0,1585.0,325.0
aug0_06 EDF EST-05.jpg,1600,1280,column,1348.0,309.0,1375.0,325.0
aug0_06 EDF EST-05.jpg,1600,1280,column,1062.0,543.0,1089.0,559.0
aug0_06 EDF EST-05.jpg,1600,1280,column,1062.0,310.0,1089.0,325.0
aug0_06 EDF EST-05.jpg,1600,1280,column,1062.0,830.0,1089.0,846.0
aug0_06 EDF EST-05.jpg,1600,1280,column,710.0,829.0,737.0,845.0
aug0_06 EDF EST-05.jpg,1600,1280,column,710.0,519.0,738.0,535.0
aug0_06 EDF EST-05.jpg,1600,1280,column,551.0,650.0,578.0,665.0
aug0_06 EDF EST-05.jpg,1600,1280,column,550.0,830.0,579.0,845.0
aug0_06 EDF EST-05.jpg,1600,1280,column,710.0,310.0,737.0,325.0
aug0_06 EDF EST-05.jpg,1600,1280,column,551.0,310.0,578.0,326.0
aug0_06 EDF EST-05.jpg,1600,1280,column,343.0,310.0,370.0,326.0
aug0_06 EDF EST-05.jpg,1600,1280,column,343.0,650.0,370.0,666.0
aug0_06 EDF EST-05.jpg,1600,1280,column,343.0,830.0,370.0,845.0
aug0_06 EDF EST-05.jpg,1600,1280,column,1059.0,433.0,1074.0,460.0
aug0_06 EDF EST-05.jpg,1600,1280,column,1166.0,433.0,1183.0,460.0
aug0_06 EDF EST-05.jpg,1600,1280,beam,1375.0,309.0,1558.0,323.0
aug0_06 EDF EST-05.jpg,1600,1280,beam,1216.0,310.0,1348.0,324.0
aug0_06 EDF EST-05.jpg,1600,1280,beam,737.0,310.0,1062.0,323.0
aug0_06 EDF EST-05.jpg,1600,1280,beam,737.0,448.0,1059.0,460.0
aug0_06 EDF EST-05.jpg,1600,1280,beam,1375.0,646.0,1558.0,659.0
aug0_06 EDF EST-05.jpg,1600,1280,beam,1074.0,647.0,1348.0,659.0
aug0_06 EDF EST-05.jpg,1600,1280,beam,1089.0,833.0,1348.0,845.0
aug0_06 EDF EST-05.jpg,1600,1280,beam,578.0,832.0,710.0,845.0
aug0_06 EDF EST-05.jpg,1600,1280,beam,370.0,833.0,551.0,845.0
aug0_06 EDF EST-05.jpg,1600,1280,beam,370.0,650.0,551.0,662.0
aug0_06 EDF EST-05.jpg,1600,1280,beam,370.0,310.0,551.0,322.0
aug0_06 EDF EST-05.jpg,1600,1280,beam,578.0,310.0,710.0,322.0
aug0_06 EDF EST-05.jpg,1600,1280,beam,737.0,547.0,1062.0,559.0
aug0_06 EDF EST-05.jpg,1600,1280,beam,1375.0,832.0,1558.0,845.0
aug0_06 EDF EST-05.jpg,1600,1280,beam,578.0,649.0,725.0,671.0
aug0_06 EDF EST-05.jpg,1600,1280,beam,794.0,378.0,845.0,390.0
aug0_06 EDF EST-05.jpg,1600,1280,beam,1075.0,435.0,1167.0,448.0
aug0_06 EDF EST-05.jpg,1600,1280,beam,1573.0,661.0,1585.0,830.0
aug0_06 EDF EST-05.jpg,1600,1280,beam,1573.0,325.0,1585.0,645.0
aug0_06 EDF EST-05.jpg,1600,1280,beam,1285.0,324.0,1298.0,647.0
aug0_06 EDF EST-05.jpg,1600,1280,beam,1169.0,324.0,1183.0,433.0
aug0_06 EDF EST-05.jpg,1600,1280,beam,1062.0,325.0,1074.0,433.0
aug0_06 EDF EST-05.jpg,1600,1280,beam,845.0,322.0,857.0,448.0
aug0_06 EDF EST-05.jpg,1600,1280,beam,782.0,322.0,794.0,448.0
aug0_06 EDF EST-05.jpg,1600,1280,beam,725.0,325.0,737.0,520.0
aug0_06 EDF EST-05.jpg,1600,1280,beam,1062.0,559.0,1074.0,830.0
aug0_06 EDF EST-05.jpg,1600,1280,beam,343.0,325.0,355.0,650.0
aug0_06 EDF EST-05.jpg,1600,1280,beam,343.0,665.0,356.0,830.0
aug0_06 EDF EST-05.jpg,1600,1280,beam,1062.0,460.0,1074.0,544.0
aug0_06 EDF EST-05.jpg,1600,1280,beam,725.0,535.0,737.0,830.0
aug0_06 EDF EST-05.jpg,1600,1280,beam,566.0,665.0,578.0,830.0
aug0_06 EDF EST-05.jpg,1600,1280,slab,1298.0,324.0,1573.0,645.0
aug0_06 EDF EST-05.jpg,1600,1280,slab,1074.0,659.0,1573.0,830.0
aug0_06 EDF EST-05.jpg,1600,1280,slab,737.0,460.0,1062.0,546.0
aug0_06 EDF EST-05.jpg,1600,1280,slab,794.0,390.0,845.0,448.0
aug0_06 EDF EST-05.jpg,1600,1280,slab,737.0,322.0,782.0,448.0
aug0_06 EDF EST-05.jpg,1600,1280,slab,579.0,671.0,725.0,830.0
aug0_06 EDF EST-05.jpg,1600,1280,slab,356.0,666.0,566.0,830.0
aug0_06 EDF EST-05.jpg,1600,1280,slab,356.0,325.0,725.0,649.0
aug0_06 EDF EST-05.jpg,1600,1280,slab,1074.0,448.0,1167.0,544.0
aug0_06 EDF EST-05.jpg,1600,1280,column,1202.0,310.0,1216.0,325.0
aug0_06 EDF EST-05.jpg,1600,1280,beam,1183.0,448.0,1285.0,460.0
aug0_06 EDF EST-05.jpg,1600,1280,beam,1089.0,310.0,1202.0,325.0
aug0_06 EDF EST-05.jpg,1600,1280,slab,1184.0,324.0,1285.0,448.0
aug0_EDF 07-EST-06.jpg,1600,1280,column,691.1998291015625,893.3917846679688,717.6256713867188,909.407470703125
aug0_EDF 07-EST-06.jpg,1600,1280,column,996.7963256835938,854.989013671875,1023.22216796875,871.0046997070312
aug0_EDF 07-EST-06.jpg,1600,1280,column,954.9024658203125,521.6110229492188,981.4529418945312,538.618896484375
aug0_EDF 07-EST-06.jpg,1600,1280,column,649.4306030273438,561.0059814453125,675.8564453125,577.0216674804688
aug0_EDF 07-EST-06.jpg,1600,1280,column,676.5537109375,690.1162109375,691.0731811523438,704.6356811523438
aug0_EDF 07-EST-06.jpg,1600,1280,column,690.144287109375,798.265625,704.5390625,811.7928466796875
aug0_EDF 07-EST-06.jpg,1600,1280,column,970.1192016601562,652.2174682617188,984.5139770507812,665.7446899414062
aug0_EDF 07-EST-06.jpg,1600,1280,column,983.83447265625,761.3590698242188,998.229248046875,774.8863525390625
aug0_EDF 07-EST-06.jpg,1600,1280,beam,884.1827392578125,673.6875610351562,973.5278930664062,755.2251586914062
aug0_EDF 07-EST-06.jpg,1600,1280,beam,971.7401123046875,664.9913330078125,997.7252197265625,762.97998046875
aug0_EDF 07-EST-06.jpg,1600,1280,beam,983.470947265625,774.1329345703125,1009.445556640625,856.4957885742188
aug0_EDF 07-EST-06.jpg,1600,1280,beam,690.7730102539062,811.0394897460938,716.0047607421875,895.2620849609375
aug0_EDF 07-EST-06.jpg,1600,1280,beam,701.9259643554688,762.2371215820312,983.3463134765625,810.296630859375
aug0_EDF 07-EST-06.jpg,1600,1280,beam,718.7583618164062,896.308349609375,999.1864624023438,944.2431640625
aug0_EDF 07-EST-06.jpg,1600,1280,beam,997.5497436523438,870.3759765625,1016.0538330078125,908.8328247070312
aug0_EDF 07-EST-06.jpg,1600,1280,beam,701.8751831054688,907.5319213867188,720.3792724609375,945.98876953125
aug0_EDF 07-EST-06.jpg,1600,1280,slab,705.6559448242188,775.8785400390625,1000.5421752929688,931.0952758789062
aug0_EDF 07-EST-06.jpg,1600,1280,slab,875.3723754882812,667.7396850585938,984.6669921875,908.0286865234375
aug0_EDF 07-EST-06.jpg,1600,1280,slab,982.84228515625,762.97998046875,1000.5421752929688,896.0589599609375
aug0_06 EDF EST-04.jpg,1600,1280,slab,1058.86083984375,0.0,1447.5086669921875,290.0633544921875
aug0_06 EDF EST-04.jpg,1600,1280,column,1404.26611328125,305.06866455078125,1434.0069580078125,335.9696350097656
aug0_06 EDF EST-04.jpg,1600,1280,column,1264.06005859375,184.3738250732422,1293.8009033203125,215.27481079101562
aug0_06 EDF EST-04.jpg,1600,1280,column,1126.2972412109375,342.87432861328125,1156.0380859375,373.7752990722656
aug0_06 EDF EST-04.jpg,1600,1280,column,1267.26123046875,464.2215576171875,1297.0020751953125,495.1225280761719
aug0_06 EDF EST-04.jpg,1600,1280,column,873.1682739257812,124.9712142944336,902.9091796875,155.8721923828125
aug0_06 EDF EST-04.jpg,1600,1280,column,863.9224243164062,494.38494873046875,893.6632690429688,525.2859497070312
aug0_06 EDF EST-04.jpg,1600,1280,column,687.3385009765625,342.37469482421875,716.3214721679688,372.623291015625
aug0_06 EDF EST-04.jpg,1600,1280,column,1081.431396484375,681.6250610351562,1111.1722412109375,712.5260620117188
aug0_06 EDF EST-04.jpg,1600,1280,column,851.027099609375,947.7432250976562,880.7679443359375,978.6442260742188
aug0_06 EDF EST-04.jpg,1600,1280,column,616.0870971679688,744.7399291992188,646.4804077148438,776.3988037109375
aug0_06 EDF EST-04.jpg,1600,1280,column,611.6359252929688,951.4642944335938,640.618896484375,981.712890625
aug0_06 EDF EST-04.jpg,1600,1280,column,747.4002685546875,1068.1392822265625,777.6880493164062,1099.903564453125
aug0_06 EDF EST-04.jpg,1600,1280,column,457.6921081542969,609.145263671875,486.6750793457031,639.3938598632812
aug0_06 EDF EST-04.jpg,1600,1280,column,353.95977783203125,729.646728515625,383.70062255859375,760.5477294921875
aug0_06 EDF EST-04.jpg,1600,1280,column,218.2596435546875,887.283935546875,248.00050354003906,918.1848754882812
aug0_06 EDF EST-04.jpg,1600,1280,column,475.9357604980469,1109.1014404296875,505.6766052246094,1140.00244140625
aug0_06 EDF EST-04.jpg,1600,1280,column,612.3525390625,1226.5343017578125,641.3355102539062,1256.7828369140625
aug0_06 EDF EST-04.jpg,1600,1280,column,778.599365234375,433.988525390625,808.8479614257812,462.97149658203125
aug0_06 EDF EST-04.jpg,1600,1280,column,848.4066772460938,351.3805847167969,879.9600830078125,381.87933349609375
aug0_06 EDF EST-04.jpg,1600,1280,column,890.783203125,0.0,1020.783447265625,134.10487365722656
aug0_06 EDF EST-04.jpg,1600,1280,beam,704.9534301757812,146.0861358642578,883.7785034179688,350.85595703125
aug0_06 EDF EST-04.jpg,1600,1280,beam,475.3070068359375,362.83721923828125,697.1907958984375,617.6265258789062
aug0_06 EDF EST-04.jpg,1600,1280,beam,579.8931884765625,455.1426696777344,799.0618896484375,707.0059814453125
aug0_06 EDF EST-04.jpg,1600,1280,beam,1146.1856689453125,206.14114379882812,1275.4281005859375,353.3127746582031
aug0_06 EDF EST-04.jpg,1600,1280,beam,950.56982421875,365.9464416503906,1138.423095703125,581.4319458007812
aug0_06 EDF EST-04.jpg,1600,1280,beam,1101.3199462890625,487.293701171875,1279.3870849609375,691.4111328125
aug0_06 EDF EST-04.jpg,1600,1280,beam,767.183349609375,970.1629638671875,863.153076171875,1078.68310546875
aug0_06 EDF EST-04.jpg,1600,1280,beam,632.2410888671875,1091.3167724609375,759.4207153320312,1236.3203125
aug0_06 EDF EST-04.jpg,1600,1280,beam,493.5506896972656,971.9268188476562,620.7303466796875,1116.9302978515625
aug0_06 EDF EST-04.jpg,1600,1280,beam,235.8745574951172,750.1092529296875,363.0542297363281,895.11279296875
aug0_06 EDF EST-04.jpg,1600,1280,beam,371.57470703125,629.6077880859375,466.78656005859375,737.4755859375
aug0_06 EDF EST-04.jpg,1600,1280,beam,654.9224243164062,517.4570922851562,876.04833984375,771.593994140625
aug0_06 EDF EST-04.jpg,1600,1280,beam,1287.1497802734375,327.4883728027344,1416.39208984375,474.6600341796875
aug0_06 EDF EST-04.jpg,1600,1280,beam,628.492919921875,839.4048461914062,741.069580078125,965.164794921875
aug0_06 EDF EST-04.jpg,1600,1280,beam,564.029296875,571.65869140625,606.3963623046875,618.1389770507812
aug0_06 EDF EST-04.jpg,1600,1280,beam,790.5535888671875,364.81134033203125,860.4271240234375,443.0167236328125
aug0_06 EDF EST-04.jpg,1600,1280,beam,1286.7298583984375,195.46470642089844,1422.638916015625,314.8155212402344
aug0_06 EDF EST-04.jpg,1600,1280,beam,1032.085205078125,0.0,1282.432861328125,194.1206817626953
aug0_06 EDF EST-04.jpg,1600,1280,beam,861.6927490234375,368.9955139160156,1021.6819458007812,512.2155151367188
aug0_06 EDF EST-04.jpg,1600,1280,beam,767.5450439453125,278.96368408203125,859.49755859375,360.47503662109375
aug0_06 EDF EST-04.jpg,1600,1280,beam,698.70654296875,363.5288391113281,788.3854370117188,443.0829772949219
aug0_06 EDF EST-04.jpg,1600,1280,beam,554.8611450195312,526.0296020507812,658.1817626953125,617.3270263671875
aug0_06 EDF EST-04.jpg,1600,1280,beam,513.7596435546875,573.7755126953125,617.0802612304688,665.0728759765625
aug0_06 EDF EST-04.jpg,1600,1280,beam,478.8462219238281,618.9313354492188,634.4598999023438,755.2446899414062
aug0_06 EDF EST-04.jpg,1600,1280,beam,876.04833984375,516.1914672851562,1089.26025390625,702.0875854492188
aug0_06 EDF EST-04.jpg,1600,1280,beam,229.62770080566406,908.4380493164062,483.7646179199219,1129.56396484375
aug0_06 EDF EST-04.jpg,1600,1280,beam,487.3038330078125,1129.4976806640625,620.8338012695312,1246.996826171875
aug0_06 EDF EST-04.jpg,1600,1280,beam,801.0191040039062,451.60345458984375,872.5091552734375,515.4998779296875
aug0_06 EDF EST-04.jpg,1600,1280,beam,637.9991455078125,755.936279296875,869.39990234375,957.4900512695312
aug0_06 EDF EST-04.jpg,1600,1280,beam,632.7900390625,961.2503662109375,765.6676025390625,1077.9915771484375
aug0_06 EDF EST-04.jpg,1600,1280,beam,776.1317749023438,0.0,1274.60400390625,489.6903381347656
aug0_06 EDF EST-04.jpg,1600,1280,slab,959.664306640625,203.2543487548828,1414.81005859375,692.9931030273438
aug0_06 EDF EST-04.jpg,1600,1280,slab,801.163818359375,383.0394592285156,925.3538818359375,505.6475524902344
aug0_06 EDF EST-04.jpg,1600,1280,slab,588.9876708984375,460.6979064941406,866.196044921875,763.1127319335938
aug0_06 EDF EST-04.jpg,1600,1280,slab,573.1237182617188,579.487548828125,650.3529052734375,655.9784545898438
aug0_06 EDF EST-04.jpg,1600,1280,slab,484.4014587402344,582.8699340820312,609.2514038085938,699.1771240234375
aug0_06 EDF EST-04.jpg,1600,1280,slab,645.8185424804688,853.7577514648438,861.571044921875,1068.1392822265625
aug0_06 EDF EST-04.jpg,1600,1280,slab,496.54296875,970.9971923828125,757.8387451171875,1237.1444091796875
aug0_06 EDF EST-04.jpg,1600,1280,slab,238.1089630126953,628.0258178710938,724.3964233398438,1119.0592041015625
aug0_06 EDF EST-04.jpg,1600,1280,slab,,,,
aug0_EDF 08 - EST-01.jpg,1600,1280,column,346.34454345703125,923.5824584960938,367.2581787109375,946.5619506835938
aug0_EDF 08 - EST-01.jpg,1600,1280,column,554.8970947265625,574.3829345703125,576.3244018554688,598.2203979492188
aug0_EDF 08 - EST-01.jpg,1600,1280,column,685.370849609375,359.0289001464844,706.1151123046875,380.80609130859375
aug0_EDF 08 - EST-01.jpg,1600,1280,column,518.7993774414062,1030.2633056640625,547.9541015625,1055.9749755859375
aug0_EDF 08 - EST-01.jpg,1600,1280,column,616.015625,1180.0572509765625,638.8146362304688,1205.2664794921875
aug0_EDF 08 - EST-01.jpg,1600,1280,column,692.4497680664062,759.1235961914062,718.330810546875,789.4806518554688
aug0_EDF 08 - EST-01.jpg,1600,1280,column,819.431396484375,835.147705078125,845.3124389648438,865.5046997070312
aug0_EDF 08 - EST-01.jpg,1600,1280,column,1009.3790893554688,943.5277709960938,1032.1781005859375,968.7369384765625
aug0_EDF 08 - EST-01.jpg,1600,1280,column,803.516357421875,153.97068786621094,828.8837280273438,183.46974182128906
aug0_EDF 08 - EST-01.jpg,1600,1280,column,1081.7271728515625,14.618464469909668,1108.1219482421875,45.83348846435547
aug0_EDF 08 - EST-01.jpg,1600,1280,column,957.9591064453125,262.5591735839844,987.4581298828125,287.926513671875
aug0_EDF 08 - EST-01.jpg,1600,1280,column,836.2178344726562,455.6055908203125,862.4431762695312,485.6183166503906
aug0_EDF 08 - EST-01.jpg,1600,1280,column,783.8841552734375,616.6982421875,813.8968505859375,642.923583984375
aug0_EDF 08 - EST-01.jpg,1600,1280,column,900.5699462890625,686.5582275390625,930.5827026367188,712.7835693359375
aug0_EDF 08 - EST-01.jpg,1600,1280,column,1131.2718505859375,365.4637756347656,1160.4266357421875,391.1754455566406
aug0_EDF 08 - EST-01.jpg,1600,1280,column,1035.184326171875,672.1942138671875,1056.78662109375,694.485107421875
aug0_EDF 08 - EST-01.jpg,1600,1280,column,1018.9684448242188,565.0186157226562,1045.1937255859375,595.0313720703125
aug0_EDF 08 - EST-01.jpg,1600,1280,column,1292.791259765625,140.98281860351562,1320.0439453125,172.71151733398438
aug0_EDF 08 - EST-01.jpg,1600,1280,column,1140.366455078125,727.3157958984375,1160.7664794921875,749.4373168945312
aug0_EDF 08 - EST-01.jpg,1600,1280,column,1273.92236328125,496.51806640625,1299.8033447265625,526.8751220703125
aug0_EDF 08 - EST-01.jpg,1600,1280,column,1439.8397216796875,227.11105346679688,1461.09765625,249.74623107910156
aug0_EDF 08 - EST-01.jpg,1600,1280,column,355.76007080078125,592.744873046875,565.8815307617188,929.9159545898438
aug0_EDF 08 - EST-01.jpg,1600,1280,column,357.67327880859375,933.0035400390625,526.6738891601562,1045.193359375
aug0_EDF 08 - EST-01.jpg,1600,1280,beam,567.253173828125,581.2300415039062,748.4348754882812,701.8135986328125
aug0_EDF 08 - EST-01.jpg,1600,1280,beam,696.6995849609375,365.01806640625,851.2838134765625,469.6776428222656
aug0_EDF 08 - EST-01.jpg,1600,1280,beam,813.4734497070312,167.1680450439453,968.5713500976562,272.68560791015625
aug0_EDF 08 - EST-01.jpg,1600,1280,beam,951.8217163085938,0.0,1094.3941650390625,32.46676254272461
aug0_EDF 08 - EST-01.jpg,1600,1280,beam,564.8262939453125,374.8169250488281,696.3552856445312,580.7163696289062
aug0_EDF 08 - EST-01.jpg,1600,1280,beam,693.759033203125,176.62257385253906,815.0144653320312,365.36236572265625
aug0_EDF 08 - EST-01.jpg,1600,1280,beam,817.0413208007812,0.0,954.0513305664062,159.95985412597656
aug0_EDF 08 - EST-01.jpg,1600,1280,beam,539.1993408203125,782.977783203125,703.4342041015625,1042.5859375
aug0_EDF 08 - EST-01.jpg,1600,1280,beam,626.1141967773438,859.0018920898438,831.2738037109375,1186.0465087890625
aug0_EDF 08 - EST-01.jpg,1600,1280,beam,543.167236328125,1044.3018798828125,666.0115966796875,1127.20654296875
aug0_EDF 08 - EST-01.jpg,1600,1280,beam,630.6013793945312,1188.789794921875,810.4114379882812,1280.0
aug0_EDF 08 - EST-01.jpg,1600,1280,beam,810.9251098632812,961.3760986328125,1021.7351684570312,1280.0
aug0_EDF 08 - EST-01.jpg,1600,1280,beam,837.2685546875,839.9345703125,1018.9639892578125,961.3760986328125
aug0_EDF 08 - EST-01.jpg,1600,1280,beam,833.4700317382812,706.7943725585938,921.8502197265625,840.6231689453125
